CustomerID,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,Children,ChildrenAtHome,Education
AW00027968,Roger,NULL,Xu,1981-12-04,M,M,70000.00,0,0,Bachelors
AW00027969,Bryant,L,Patel,1982-03-28,M,M,80000.00,0,0,Bachelors
AW00027970,Willie,M,Andersen,1981-03-08,M,M,80000.00,0,0,Bachelors
AW00027971,Jodi,M,Jai,1979-08-29,S,F,80000.00,0,0,Bachelors
AW00027972,Leonard,J.,Smith,1979-01-30,M,M,90000.00,0,0,Bachelors
AW00027973,Randall,NULL,Serrano,1984-11-22,M,M,100000.00,0,5,High School
AW00027974,Dustin,NULL,Shen,1978-11-19,S,M,160000.00,2,5,High School
AW00027975,Jay,NULL,Gill,1977-11-08,S,M,90000.00,0,0,Bachelors
AW00027976,Dominique,J,Gonzalez,1977-10-24,S,F,90000.00,0,0,Bachelors
AW00027977,Jerome,H,Alonso,1977-10-21,S,M,100000.00,0,5,High School
AW00027978,Barbara,NULL,Luo,1982-04-09,S,F,80000.00,0,0,Bachelors
AW00027979,Ramon,NULL,Zeng,1977-03-22,M,M,80000.00,0,0,Bachelors
AW00027980,Crystal,NULL,Hu,1982-05-01,M,F,80000.00,0,0,Bachelors
AW00027981,Aimee,R,Hu,1982-01-30,S,F,80000.00,0,0,Bachelors
AW00027982,Cesar,L,Perez,1983-09-08,S,M,120000.00,0,5,Partial High School
AW00027983,Ruben,G,Saunders,1977-04-19,S,M,100000.00,0,5,High School
AW00027984,Rebekah,L,Ramos,1976-08-29,S,F,100000.00,0,5,High School
AW00027985,Michele,NULL,Shen,1976-01-07,S,F,100000.00,0,5,Partial High School
AW00027986,Henry,NULL,Vance,1975-10-05,S,M,110000.00,0,5,High School
AW00027987,Wyatt,NULL,Jenkins,1975-12-17,S,M,110000.00,0,5,High School
AW00027988,Dylan,D,Ross,1955-03-07,M,M,40000.00,4,0,High School
AW00027989,Joseph,P,Thomas,1953-09-05,M,M,30000.00,4,0,High School
AW00027990,Katherine,K,Thompson,1954-04-17,S,F,30000.00,4,0,High School
AW00027991,Natalie,J,Rivera,1954-04-16,M,F,30000.00,4,0,High School
AW00027992,Dylan,P,Taylor,1954-03-10,S,M,30000.00,4,0,High School
AW00027993,Hunter,NULL,Miller,1952-08-13,S,M,30000.00,4,0,High School
AW00027994,Jodi,L,Rai,1943-01-01,M,F,40000.00,4,0,High School
AW00027995,Carlos,E,Stewart,1942-10-06,S,M,40000.00,4,0,High School
AW00027996,Angela,NULL,Alexander,1942-11-18,M,F,50000.00,3,0,Graduate Degree
AW00027997,Lydia,M,Malhotra,1948-09-21,S,F,50000.00,3,0,Graduate Degree
AW00027998,Ethan,NULL,Lewis,1942-08-05,S,M,50000.00,3,0,Graduate Degree
AW00027999,Nathan,C,Shan,1949-04-20,S,M,60000.00,3,0,Graduate Degree
AW00028000,Rebecca,NULL,Roberts,1943-10-01,S,F,60000.00,3,0,Graduate Degree
AW00028001,Sydney,C,Rodriguez,1944-11-23,M,F,60000.00,3,0,Graduate Degree
AW00028002,Christy,J,Kumar,1944-08-16,S,F,60000.00,3,0,Graduate Degree
AW00028003,Julia,B,Sanchez,1945-05-18,M,F,60000.00,3,0,Graduate Degree
AW00028004,Andrea,NULL,Edwards,1945-03-08,M,F,60000.00,3,0,Bachelors
AW00028005,Amber,L,Young,1946-02-19,M,F,60000.00,3,0,Graduate Degree
AW00028006,Seth,A,Torres,1946-10-08,S,M,50000.00,3,0,Bachelors
AW00028007,Clayton,A,Ye,1947-04-03,M,M,50000.00,3,0,Bachelors
AW00028008,Jada,G,Baker,1947-05-06,S,F,60000.00,4,0,Bachelors
AW00028009,Arianna,C,Washington,1959-01-07,S,F,50000.00,4,0,Bachelors
AW00028010,Justin,NULL,Long,1947-08-11,S,M,50000.00,4,0,Bachelors
AW00028011,Andrew,L,Lan,1948-08-24,M,M,60000.00,4,0,Bachelors
AW00028012,Ian,NULL,Stewart,1954-12-07,S,M,60000.00,4,0,Bachelors
AW00028013,James,J,Miller,1955-04-12,M,M,30000.00,4,0,High School
AW00028014,Rachel,J,Robinson,1950-04-22,S,F,30000.00,5,0,Partial High School
AW00028015,Christian,D,Chen,1958-05-15,M,M,40000.00,4,0,High School
AW00028016,Cody,R,Sanders,1951-05-21,S,M,20000.00,5,0,Partial High School
AW00028017,Christopher,B,Martin,1950-12-22,S,M,30000.00,5,0,Partial High School
AW00028018,Rachel,NULL,Foster,1956-03-17,S,F,30000.00,2,1,Partial High School
AW00028019,Melissa,NULL,Ramirez,1951-11-30,M,F,40000.00,5,0,High School
AW00028020,Lucas,NULL,Griffin,1957-05-23,S,M,40000.00,5,0,High School
AW00028021,Katherine,NULL,Nelson,1952-03-14,S,F,40000.00,5,0,High School
AW00028022,Jason,R,Lopez,1951-12-10,S,M,40000.00,5,0,High School
AW00028023,Andrea,D,James,1952-03-14,S,F,40000.00,5,0,High School
AW00028024,Miguel,NULL,Perry,1951-10-04,M,M,70000.00,5,0,Bachelors
AW00028025,Mya,J,Russell,1952-07-24,M,F,40000.00,2,1,High School
AW00028026,Paige,J,Ross,1969-01-18,M,F,40000.00,2,1,High School
AW00028027,Destiny,P,Hughes,1953-05-05,M,F,40000.00,2,1,High School
AW00028028,Elijah,H,Allen,1953-06-11,S,M,40000.00,2,1,High School
AW00028029,Seth,M,Price,1953-05-25,M,M,40000.00,2,1,High School
AW00028030,Jason,NULL,Gonzalez,1958-10-01,S,M,70000.00,2,1,Bachelors
AW00028031,Kari,NULL,Navarro,1952-09-05,S,F,70000.00,2,1,Bachelors
AW00028032,Grace,J,Coleman,1953-05-09,M,F,70000.00,2,1,Bachelors
AW00028033,Gavin,NULL,Jenkins,1952-08-19,S,M,70000.00,2,1,Bachelors
AW00028034,Gabriella,NULL,Stewart,1959-09-12,M,F,40000.00,2,1,High School
AW00028035,Gabriella,C,Green,1954-02-07,M,F,40000.00,2,1,High School
AW00028036,Jonathan,NULL,Gonzales,1953-12-03,S,M,40000.00,2,1,High School
AW00028037,Jeremiah,T,Gonzales,1953-12-16,M,M,70000.00,2,1,Partial College
AW00028038,Philip,NULL,Gomez,1953-08-19,M,M,70000.00,2,1,Partial College
AW00028039,Xavier,E,Lee,1959-08-30,S,M,60000.00,2,1,Bachelors
AW00028040,Jack,L,Mitchell,1954-08-22,M,M,60000.00,2,1,Partial College
AW00028041,Rebecca,J,Wright,1954-10-30,S,F,60000.00,2,1,Partial College
AW00028042,Joseph,M,Brown,1960-04-11,S,M,60000.00,2,1,Bachelors
AW00028043,Gabrielle,L,Young,1955-05-03,M,F,60000.00,2,1,Bachelors
AW00028044,Jimmy,E,Navarro,1955-01-09,S,M,60000.00,2,1,Bachelors
AW00028045,Zachary,D,Thomas,1955-07-02,M,M,40000.00,2,1,Partial High School
AW00028046,Michelle,NULL,Reed,1955-11-13,M,F,40000.00,2,1,Partial High School
AW00028047,Jay,W,Sanchez,1956-06-18,S,M,60000.00,2,1,Partial College
AW00028048,Samuel,NULL,Powell,1961-10-06,M,M,70000.00,4,2,Partial College
AW00028049,Xavier,T,Washington,1956-04-23,S,M,70000.00,4,2,Partial College
AW00028050,Isaiah,J,Evans,1956-04-03,M,M,80000.00,3,1,Bachelors
AW00028051,Thomas,M,Young,1962-01-11,S,M,60000.00,2,1,High School
AW00028052,Franklin,B,Li,1968-02-16,M,M,60000.00,2,1,High School
AW00028053,Jared,C,Howard,1956-10-25,M,M,60000.00,2,1,Partial College
AW00028054,Carol,L,Cox,1957-05-07,M,F,70000.00,4,2,Partial College
AW00028055,Brooke,A,Peterson,1963-10-21,S,F,70000.00,2,1,High School
AW00028056,Alex,NULL,Gray,1958-05-12,M,M,70000.00,2,1,Partial High School
AW00028057,Rachel,NULL,Anderson,1957-09-10,M,F,70000.00,2,1,Partial High School
AW00028058,Jaime,C,Alvarez,1957-09-04,S,F,70000.00,2,1,Partial High School
AW00028059,Bradley,NULL,Shen,1959-05-15,S,M,60000.00,3,1,Partial High School
AW00028060,Blake,NULL,Rodriguez,1977-04-13,M,M,60000.00,0,0,Graduate Degree
AW00028061,Kyle,NULL,Lopez,1977-01-05,S,M,70000.00,4,0,Graduate Degree
AW00028062,Xavier,C,Roberts,1971-09-11,S,M,70000.00,4,0,Graduate Degree
AW00028063,Gabrielle,A,Turner,1972-06-10,M,F,70000.00,4,0,Graduate Degree
AW00028064,Tamara,NULL,Nath,1977-09-09,S,F,70000.00,5,0,Graduate Degree
AW00028065,Carrie,NULL,Gill,1971-07-04,S,F,70000.00,5,0,Graduate Degree
AW00028066,Justin,G,Taylor,1980-04-12,M,M,80000.00,2,0,Graduate Degree
AW00028067,Olivia,D,Bennett,1980-12-08,M,F,80000.00,3,0,Graduate Degree
AW00028068,Amanda,S,Wood,1975-04-12,S,F,80000.00,3,0,Graduate Degree
AW00028069,Jacob,I,Johnson,1977-12-31,S,M,80000.00,0,0,Bachelors
AW00028070,Ian,A,Morris,1979-04-07,S,M,80000.00,0,0,Bachelors
AW00028071,Trevor,L,Ross,1985-01-06,M,M,80000.00,0,0,Bachelors
AW00028072,Alyssa,NULL,Morris,1973-08-18,M,F,80000.00,0,0,Bachelors
AW00028073,Mackenzie,C,Green,1972-10-10,S,F,100000.00,1,0,Bachelors
AW00028074,Justin,NULL,Davis,1983-10-19,M,M,100000.00,1,0,Bachelors
AW00028075,Edward,NULL,Jones,1978-02-10,S,M,110000.00,0,1,Graduate Degree
AW00028076,Logan,M,Williams,1973-05-11,S,M,110000.00,0,1,Graduate Degree
AW00028077,Sarah,N,Williams,1972-10-06,S,F,120000.00,0,0,Bachelors
AW00028078,Jack,L,Young,1974-09-09,S,M,80000.00,4,3,Bachelors
AW00028079,Haley,B,Phillips,1979-03-03,M,F,90000.00,4,4,Partial College
AW00028080,Isabella,NULL,Peterson,1974-03-25,S,F,90000.00,4,4,Partial College
AW00028081,Paige,NULL,Watson,1979-09-07,M,F,100000.00,3,0,Bachelors
AW00028082,Nathaniel,R,Peterson,1974-01-29,S,M,100000.00,3,0,Bachelors
AW00028083,Kaitlyn,M,Foster,1974-02-14,M,F,110000.00,2,1,Graduate Degree
AW00028084,Cameron,NULL,McDonald,1974-02-19,S,M,110000.00,2,1,Graduate Degree
AW00028085,Jeremiah,NULL,Evans,1985-01-12,M,M,40000.00,0,0,High School
AW00028086,Bridget,NULL,Anand,1984-08-12,S,F,40000.00,0,0,Partial College
AW00028087,Maria,B,Simmons,1984-10-11,S,F,40000.00,0,0,Partial College
AW00028088,Marshall,L,Lal,1984-10-25,M,M,40000.00,0,0,Partial College
AW00028089,Xavier,F,Campbell,1985-03-12,M,M,40000.00,0,0,Partial College
AW00028090,Edward,D,Walker,1984-10-02,M,M,40000.00,0,0,Partial College
AW00028091,Valerie,NULL,Liang,1949-12-23,S,F,20000.00,3,0,High School
AW00028092,Morgan,NULL,Hall,1984-06-14,S,F,40000.00,0,0,High School
AW00028093,Brad,NULL,Kumar,1983-08-26,M,M,30000.00,0,0,Partial College
AW00028094,Melanie,NULL,Peterson,1984-05-25,M,F,30000.00,0,0,Partial College
AW00028095,Natalie,L,Bryant,1983-08-11,M,F,30000.00,0,0,Partial College
AW00028096,Alexandra,S,Stewart,1984-05-18,M,F,60000.00,0,0,Partial College
AW00028097,Jennifer,A,Barnes,1984-03-02,S,F,60000.00,0,0,Partial College
AW00028098,Roger,J,Zhu,1952-07-24,M,M,30000.00,2,0,Partial College
AW00028099,Jesse,NULL,Turner,1984-04-04,M,M,70000.00,0,0,Partial College
AW00028100,Kimberly,B,Gray,1984-02-22,S,F,90000.00,4,4,Partial College
AW00028101,Timothy,J,Bell,1983-03-13,S,M,40000.00,0,0,Bachelors
AW00028102,Arturo,A,Deng,1953-12-02,M,M,20000.00,4,0,High School
AW00028103,Pedro,B,Martin,1959-11-17,S,M,20000.00,2,1,Partial High School
AW00028104,Hannah,R,Williams,1983-02-18,M,F,60000.00,0,0,Partial College
AW00028105,Hannah,NULL,Garcia,1983-05-23,M,F,60000.00,0,0,Partial College
AW00028106,Chloe,A,Williams,1982-11-24,M,F,60000.00,0,0,Partial College
AW00028107,Tara,K,Simpson,1955-09-22,S,F,20000.00,2,1,Partial High School
AW00028108,Roger,A,Yang,1955-11-17,S,M,20000.00,2,1,Partial High School
AW00028109,Leonard,L,Tang,1955-09-03,S,M,20000.00,2,1,Partial High School
AW00028110,Cassandra,R,Sai,1956-11-03,M,F,20000.00,2,1,Partial High School
AW00028111,Jon,NULL,Zhang,1957-01-03,M,M,20000.00,2,1,Partial High School
AW00028112,Savannah,K,Evans,1986-01-19,M,F,30000.00,0,0,Partial College
AW00028113,Amanda,NULL,Powell,1957-10-11,S,F,30000.00,3,0,High School
AW00028114,Jared,E,Cox,1958-12-11,S,M,40000.00,2,0,Partial College
AW00028115,Deanna,NULL,Jiménez,1958-09-04,M,F,40000.00,2,0,Partial College
AW00028116,Sabrina,M,Dominguez,1969-08-01,S,F,40000.00,2,0,Partial College
AW00028117,Craig,NULL,Vazquez,1971-02-08,S,M,40000.00,3,0,Partial High School
AW00028118,Briana,T,Jiménez,1961-01-07,M,F,80000.00,2,0,Partial College
AW00028119,Curtis,NULL,Ma,1966-04-06,S,M,80000.00,2,0,Partial College
AW00028120,Pedro,E,Alvarez,1966-07-16,S,M,80000.00,2,0,Partial College
AW00028121,Julia,NULL,Robinson,1980-08-14,M,F,40000.00,0,0,Partial College
AW00028122,Gabriel,V,King,1980-12-05,M,M,40000.00,0,0,High School
AW00028123,Daisy,NULL,Ortega,1980-08-11,S,F,40000.00,0,0,High School
AW00028124,Mackenzie,E,Kelly,1980-12-29,M,F,40000.00,0,0,High School
AW00028125,Dalton,NULL,Jackson,1981-03-21,M,M,60000.00,0,0,Partial College
AW00028126,Anna,NULL,Johnson,1980-07-11,M,F,60000.00,0,0,Partial College
AW00028127,Fernando,NULL,Price,1980-12-15,M,M,60000.00,0,0,Partial College
AW00028128,Jeremiah,NULL,Lee,1979-10-18,M,M,50000.00,0,0,High School
AW00028129,Justin,NULL,Griffin,1979-09-03,S,M,50000.00,0,0,High School
AW00028130,Joshua,M,Taylor,1978-08-02,S,M,60000.00,0,0,Partial College
AW00028131,Todd,G,Zhu,1978-10-07,S,M,70000.00,0,0,Partial College
AW00028132,Clinton,F,Romero,1978-03-12,S,M,80000.00,2,0,High School
AW00028133,Willie,C,Huang,1962-05-31,S,M,80000.00,2,0,High School
AW00028134,Terrance,M,Rana,1962-05-23,M,M,80000.00,2,0,High School
AW00028135,Carla,D,Madan,1962-11-06,S,F,70000.00,2,0,High School
AW00028136,Kelli,A,Raje,1962-09-23,M,F,70000.00,2,0,High School
AW00028137,Kristi,NULL,Lopez,1975-03-23,S,F,100000.00,1,0,Bachelors
AW00028138,Marvin,NULL,Ramos,1964-05-12,S,M,100000.00,1,0,Bachelors
AW00028139,Carrie,C,Gutierrez,1964-01-13,M,F,100000.00,1,1,Bachelors
AW00028140,Gilbert,L,Kumar,1969-12-31,S,M,100000.00,1,1,Bachelors
AW00028141,Joseph,NULL,Robinson,1979-09-13,M,M,50000.00,0,0,High School
AW00028142,Willie,B,Lin,1985-08-10,S,M,50000.00,0,0,High School
AW00028143,Samuel,L,Gonzalez,1985-05-11,S,M,60000.00,0,0,Partial College
AW00028144,Noah,NULL,Phillips,1980-02-20,S,M,60000.00,0,0,Partial College
AW00028145,Brandon,C,Jones,1980-05-10,S,M,60000.00,0,0,Partial College
AW00028146,Gavin,C,Washington,1972-06-10,S,M,130000.00,0,1,Graduate Degree
AW00028147,Omar,NULL,Black,1970-01-15,S,M,60000.00,4,4,Bachelors
AW00028148,Jon,NULL,Zhao,1975-02-15,S,M,60000.00,4,4,Bachelors
AW00028149,William,NULL,Miller,1975-08-08,M,M,60000.00,4,2,Bachelors
AW00028150,Connor,M,Chen,1970-05-06,S,M,60000.00,4,2,Bachelors
AW00028151,Katherine,L,Walker,1974-04-08,S,F,40000.00,0,0,Bachelors
AW00028152,Ian,NULL,Rivera,1974-02-25,M,M,70000.00,4,2,Bachelors
AW00028153,Mackenzie,NULL,Torres,1968-09-20,S,F,70000.00,4,2,Bachelors
AW00028154,Katherine,E,Patterson,1973-10-09,S,F,70000.00,0,0,Bachelors
AW00028155,Taylor,NULL,Watson,1974-02-21,S,F,70000.00,0,0,Bachelors
AW00028156,Gabrielle,J,Hall,1973-12-09,S,F,70000.00,0,0,Bachelors
AW00028157,Elijah,D,Edwards,1974-04-22,M,M,70000.00,4,2,Bachelors
AW00028158,Clarence,M,Luo,1967-09-03,S,M,70000.00,1,0,Bachelors
AW00028159,Tamara,R,Yang,1967-08-27,M,F,70000.00,1,0,Bachelors
AW00028160,Melanie,A,Reed,1968-03-09,S,F,70000.00,1,0,Bachelors
AW00028161,Jessica,NULL,Perry,1984-03-06,S,F,60000.00,1,0,Bachelors
AW00028162,Bruce,R,Ward,1967-12-09,M,M,60000.00,1,0,Partial College
AW00028163,Rachel,NULL,Washington,1973-03-07,M,F,60000.00,1,0,Partial College
AW00028164,Gabrielle,NULL,Coleman,1968-04-19,M,F,60000.00,1,0,Partial College
AW00028165,Alexa,NULL,Rivera,1967-03-09,M,F,40000.00,4,2,High School
AW00028166,Cassidy,NULL,Coleman,1967-01-01,M,F,40000.00,4,2,High School
AW00028167,Samuel,W,Hughes,1966-08-19,S,M,60000.00,1,0,Partial College
AW00028168,Jacqueline,NULL,Ward,1967-04-09,M,F,60000.00,1,0,Partial College
AW00028169,Lucas,G,Blue,1972-03-14,M,M,60000.00,1,0,Partial College
AW00028170,Isabella,P,Johnson,1972-01-18,M,F,60000.00,1,0,Partial College
AW00028171,Aidan,NULL,Henderson,1972-10-12,M,M,60000.00,1,0,Partial College
AW00028172,Charles,NULL,Moore,1972-11-23,M,M,60000.00,1,0,Partial College
AW00028173,Timothy,NULL,Young,1965-07-31,S,M,40000.00,4,2,High School
AW00028174,Marco,C,Subram,1971-04-21,M,M,40000.00,4,2,High School
AW00028175,Clifford,F,Subram,1965-12-29,M,M,40000.00,4,2,High School
AW00028176,Natalie,NULL,Roberts,1972-12-31,S,F,60000.00,0,0,Partial College
AW00028177,Cameron,J,Henderson,1973-02-14,S,M,60000.00,0,0,Partial College
AW00028178,Katherine,NULL,James,1978-04-23,S,F,60000.00,0,0,Partial College
AW00028179,Billy,A,Alvarez,1973-04-26,S,M,60000.00,0,0,Partial College
AW00028180,Jerry,M,Chander,1973-01-31,S,M,60000.00,0,0,Partial College
AW00028181,Katherine,J,Rodriguez,1976-08-30,M,F,60000.00,1,0,Partial College
AW00028182,Fernando,NULL,Turner,1966-03-05,M,M,60000.00,1,0,Partial College
AW00028183,Nicole,M,Howard,1966-01-01,M,F,60000.00,1,0,Partial College
AW00028184,Madison,NULL,Russell,1976-12-04,M,F,60000.00,1,0,Partial College
AW00028185,Eric,S,Alexander,1976-10-13,M,M,60000.00,1,0,Partial College
AW00028186,Jenny,M,Wagner,1965-08-05,M,F,60000.00,1,0,Partial College
AW00028187,Aaron,NULL,Chen,1970-11-09,M,M,60000.00,4,3,Bachelors
AW00028188,Kayla,NULL,Price,1964-10-13,S,F,60000.00,4,3,Bachelors
AW00028189,James,NULL,Griffin,1970-10-22,S,M,70000.00,2,0,Graduate Degree
AW00028190,Kimberly,R,Cook,1970-05-17,S,F,70000.00,2,0,Graduate Degree
AW00028191,Mya,O,Long,1964-12-16,S,F,70000.00,2,0,Graduate Degree
AW00028192,Abigail,NULL,Sanchez,1970-09-18,M,F,70000.00,5,5,Graduate Degree
AW00028193,Taylor,NULL,Davis,1964-10-16,S,F,70000.00,5,5,Graduate Degree
AW00028194,Lydia,P,Garcia,1964-08-14,S,F,80000.00,1,0,Graduate Degree
AW00028195,Kellie,R,Martin,1964-12-30,S,F,80000.00,3,0,Graduate Degree
AW00028196,Timothy,NULL,Cox,1963-11-15,M,M,80000.00,1,0,Partial College
AW00028197,Kayla,W,Rodriguez,1969-10-02,S,F,60000.00,1,0,Bachelors
AW00028198,Jared,V,Moyer,1963-08-10,M,M,60000.00,1,0,Bachelors
AW00028199,Alyssa,M,Jones,1963-11-07,S,F,60000.00,1,0,Bachelors
AW00028200,Morgan,W,Henderson,1963-09-07,M,F,60000.00,1,0,Bachelors
AW00028201,Tyler,T,Martinez,1975-03-25,M,M,80000.00,4,4,Graduate Degree
AW00028202,Maria,E,King,1974-09-12,S,F,80000.00,4,4,Graduate Degree
AW00028203,Victor,I,Gomez,1974-12-26,M,M,90000.00,1,0,Graduate Degree
AW00028204,Peter,K,Xu,1980-09-28,M,M,100000.00,1,0,Graduate Degree
AW00028205,Carolyn,NULL,Mehta,1973-08-31,M,F,60000.00,2,2,Bachelors
AW00028206,Angelica,C,Long,1976-01-19,S,F,80000.00,4,4,Graduate Degree
AW00028207,Larry,W,Moreno,1975-11-08,M,M,80000.00,4,4,Graduate Degree
AW00028208,Karen,C,Sun,1976-01-19,S,F,90000.00,2,0,Bachelors
AW00028209,Krista,NULL,Carlson,1974-05-08,M,F,60000.00,2,2,Bachelors
AW00028210,Meghan,I,Alan,1973-11-30,M,F,60000.00,2,2,Bachelors
AW00028211,Randall,M,Suarez,1974-04-23,M,M,60000.00,2,2,Bachelors
AW00028212,Melody,E,Hernandez,1979-04-02,M,F,60000.00,2,2,Bachelors
AW00028213,Jared,A,Morgan,1979-03-09,M,M,70000.00,5,5,Bachelors
AW00028214,Hailey,A,King,1979-03-09,M,F,70000.00,5,5,Bachelors
AW00028215,Priscilla,A,Shen,1973-05-10,S,F,60000.00,2,2,Bachelors
AW00028216,Adrienne,L,Ramos,1972-07-23,M,F,70000.00,5,5,Bachelors
AW00028217,Kristy,NULL,Carlson,1980-10-10,S,F,110000.00,1,0,Graduate Degree
AW00028218,Denise,NULL,Arun,1972-12-31,M,F,70000.00,5,5,Bachelors
AW00028219,Chad,NULL,Goel,1972-10-16,S,M,80000.00,5,5,Graduate Degree
AW00028220,Kelsey,W,Xu,1972-03-19,S,F,80000.00,5,5,Bachelors
AW00028221,Isabella,NULL,Rodriguez,1963-05-13,M,F,60000.00,2,0,High School
AW00028222,Eduardo,NULL,Lewis,1962-07-05,S,M,60000.00,2,0,High School
AW00028223,Jessica,NULL,Davis,1968-07-03,S,F,60000.00,2,0,High School
AW00028224,Spencer,NULL,Henderson,1962-08-03,S,M,90000.00,2,0,Partial College
AW00028225,Robert,NULL,Ross,1979-09-06,M,M,90000.00,2,0,Partial College
AW00028226,Sebastian,C,Ramirez,1961-11-20,M,M,80000.00,2,0,Partial High School
AW00028227,Caleb,P,Wang,1962-03-14,S,M,80000.00,2,0,Partial High School
AW00028228,Gloria,NULL,Reed,1978-01-30,S,F,80000.00,2,0,Partial High School
AW00028229,Samantha,NULL,Wilson,1967-09-14,S,F,80000.00,2,0,Partial High School
AW00028230,Stephanie,O,Morgan,1967-09-24,S,F,80000.00,2,0,Partial High School
AW00028231,James,V,Powell,1978-08-12,S,M,80000.00,2,0,Partial High School
AW00028232,Gavin,NULL,Russell,1976-02-20,S,M,90000.00,4,4,Partial College
AW00028233,Patrick,A,Richardson,1976-02-19,S,M,100000.00,4,1,Partial College
AW00028234,Jack,I,Nelson,1970-08-13,M,M,100000.00,4,1,Partial College
AW00028235,Cole,M,Rogers,1970-08-11,S,M,120000.00,2,2,Bachelors
AW00028236,Isabel,J,Diaz,1976-07-09,S,F,120000.00,2,2,Bachelors
AW00028237,Hailey,J,Foster,1970-12-10,M,F,120000.00,3,2,Bachelors
AW00028238,Dalton,NULL,Flores,1971-01-04,S,M,120000.00,3,2,Bachelors
AW00028239,Richard,C,Ramirez,1975-04-20,S,M,80000.00,4,3,Partial College
AW00028240,Eduardo,NULL,Clark,1970-01-11,M,M,90000.00,0,0,Partial College
AW00028241,Charles,L,King,1969-12-01,M,M,100000.00,5,2,Partial College
AW00028242,Madison,NULL,Butler,1969-12-31,M,F,120000.00,4,2,Partial College
AW00028243,Marcus,NULL,Cook,1981-04-12,S,M,130000.00,2,2,Bachelors
AW00028244,Samantha,P,Davis,1975-05-14,M,F,160000.00,1,1,Bachelors
AW00028245,Gavin,I,Henderson,1961-07-04,S,M,80000.00,3,0,Partial College
AW00028246,Alexa,NULL,Gray,1967-10-08,S,F,80000.00,3,0,Partial College
AW00028247,Jonathan,NULL,Adams,1962-03-22,S,M,90000.00,2,1,Partial College
AW00028248,Eric,NULL,Scott,1968-11-12,S,M,80000.00,4,3,Partial College
AW00028249,Julia,M,Carter,1968-08-29,M,F,90000.00,0,0,Partial College
AW00028250,Tyrone,L,Dominguez,1974-05-14,M,M,100000.00,0,2,Partial College
AW00028251,Joe,NULL,Rubio,1968-07-17,M,M,100000.00,0,2,Partial College
AW00028252,Sydney,T,Murphy,1969-05-12,M,F,130000.00,3,2,Bachelors
AW00028253,Jeremiah,S,Green,1974-05-07,S,M,160000.00,1,1,Bachelors
AW00028254,Jacqueline,W,Brooks,1973-08-11,S,F,80000.00,5,4,Partial College
AW00028255,Robert,B,Clark,1973-07-18,S,M,90000.00,5,4,Partial College
AW00028256,Colin,R,Beck,1968-04-16,M,M,90000.00,5,4,Partial College
AW00028257,Zachary,E,Martin,1973-04-14,S,M,100000.00,1,2,Partial College
AW00028258,Destiny,C,Bryant,1968-03-08,S,F,130000.00,1,3,Bachelors
AW00028259,Samuel,C,Mitchell,1973-11-29,M,M,160000.00,1,2,Bachelors
AW00028260,Hunter,NULL,Roberts,1967-02-19,S,M,70000.00,5,4,Partial College
AW00028261,Stephanie,L,Griffin,1967-01-19,M,F,80000.00,5,4,Partial College
AW00028262,Destiny,NULL,Diaz,1972-07-03,M,F,80000.00,5,4,Partial College
AW00028263,Jonathan,NULL,Lee,1966-11-04,M,M,80000.00,5,4,Partial College
AW00028264,Nicole,NULL,Diaz,1967-03-27,S,F,90000.00,4,3,Partial College
AW00028265,Shirleen,H,Travers,1967-02-22,S,M,90000.00,4,3,High School
AW00028266,Wyatt,NULL,Flores,1966-09-20,S,M,90000.00,4,3,High School
AW00028267,Jordan,J,Young,1966-09-09,M,F,110000.00,1,3,Partial College
AW00028268,Jordan,T,Campbell,1972-07-09,S,F,120000.00,1,3,High School
AW00028269,Alexandra,M,Green,1966-08-23,S,F,130000.00,1,3,Bachelors
AW00028270,Samuel,A,Long,1966-03-22,S,M,60000.00,2,0,High School
AW00028271,Sean,NULL,Gonzalez,1960-12-01,S,M,60000.00,2,0,High School
AW00028272,Hunter,M,Jai,1961-04-14,M,M,70000.00,4,3,High School
AW00028273,Madeline,NULL,Mitchell,1961-02-10,M,F,90000.00,2,1,High School
AW00028274,William,NULL,Rodriguez,1965-11-30,S,M,70000.00,2,0,Partial High School
AW00028275,Ian,L,Howard,1959-12-15,S,M,70000.00,2,0,Partial High School
AW00028276,Christy,J,Deng,1941-05-24,M,F,40000.00,3,0,Partial College
AW00028277,Katrina,NULL,Deng,1940-08-01,S,F,40000.00,3,0,Partial College
AW00028278,Jaime,J,Becker,1941-01-17,M,M,50000.00,2,0,Graduate Degree
AW00028279,Spencer,D,Simmons,1941-05-22,M,M,50000.00,2,0,Graduate Degree
AW00028280,Tristan,G,Powell,1940-08-21,S,M,50000.00,2,0,Graduate Degree
AW00028281,Juan,A,Cox,1941-06-24,M,M,70000.00,4,0,Graduate Degree
AW00028282,Cindy,NULL,Foster,1942-01-18,S,F,50000.00,2,0,Graduate Degree
AW00028283,Rachel,NULL,Long,1971-01-07,S,F,80000.00,5,4,Partial College
AW00028284,Bailey,R,Kelly,1965-09-02,S,F,80000.00,5,4,Partial College
AW00028285,Savannah,H,King,1965-08-26,M,F,100000.00,3,2,Partial College
AW00028286,Destiny,NULL,Alexander,1965-08-24,M,F,100000.00,0,3,Partial College
AW00028287,Lauren,M,Bennett,1971-05-13,M,F,110000.00,3,3,Partial College
